상호명,분류,영업상태,도로명주소,시군구명,공사립구분,위도,경도,인허가일자,폐업일자
크로스핏 리스펙,크로스핏,영업중,"서울특별시 동대문구 망우로21길 52, 지하1층 (휘경동)",동대문구,사립,37.590519958484066,127.05732176031432,2016-05-17,
크로스핏 압구정(344),크로스핏,영업중,서울특별시 강남구 논현로176길 14 (신사동),강남구,사립,37.52684678193421,127.02684915102118,2013-12-09,
크로스핏 강남(352),크로스핏,영업중,"서울특별시 강남구 선릉로 418, 지하 1층층 (대치동)",강남구,사립,37.502253391445755,127.04742834326436,2014-02-07,
크로스핏 강남 삼성,크로스핏,영업중,"서울특별시 강남구 테헤란로108길 12 (대치동, 하나빌딩)",강남구,사립,37.508650056505914,127.062864198743,2017-02-08,
크로스핏 볼케이노[388],크로스핏,영업중,"서울특별시 강남구 도곡로 450, 덕산빌딩 동 지하1층 (대치동)",강남구,사립,37.49811275929084,127.05686924873551,2014-10-01,
애니바디캔 크로스핏(403),크로스핏,영업중,"서울특별시 강남구 테헤란로8길 30, 지하1층 (역삼동)",강남구,사립,37.49687388736619,127.02893881372653,2015-03-30,
크로스핏 포스,크로스핏,영업중,"서울특별시 동작구 여의대방로54길 14, 지1층 (대방동, 경준빌딩)",동작구,사립,37.51189120397079,126.92384329286998,2016-06-01,
크로스핏 보라매. 엘루이짐,크로스핏,영업중,"서울특별시 동작구 보라매로5가길 24, 지하2층 (신대방동, 보라매나산스위트)",동작구,사립,37.4906911470718,126.92106191665529,2017-10-18,
무한 크로스핏,크로스핏,영업중,"서울특별시 마포구 큰우물로 49, 지하1,2호 (염리동, LG상가)",마포구,사립,37.54261097759537,126.94127330412958,2014-05-27,
크로스핏 칸,크로스핏,영업중,"서울특별시 마포구 독막로9길 31 (서교동, 지하 1층)",마포구,사립,37.549729551888184,126.91723313613832,2015-03-16,
크로스핏 강남 논현(222),크로스핏,영업중,"서울특별시 강남구 강남대로 578 (논현동,성현빌딩 지하1층)",강남구,사립,37.51337361193803,127.01794887506618,2010-04-30,
펀더멘틀 크로스핏,크로스핏,영업중,"서울특별시 노원구 동일로 1341, 지하층 (상계동, 장우빌딩)",노원구,사립,37.64832573901617,127.05918165356326,2015-12-15,
(주)크로스핏엑스,크로스핏,영업중,"서울특별시 마포구 와우산로23길 9 (서교동, 지하1층)",마포구,사립,37.55348351179225,126.92140899300229,2015-04-14,
크로스핏 뉴젠,크로스핏,영업중,"서울특별시 마포구 와우산로18길 12, 지하1층 (서교동, LK빌딩)",마포구,사립,37.55069351453606,126.9208325739787,2013-12-03,
크로스핏 라온,크로스핏,영업중,"서울특별시 광진구 아차산로 294 (자양동, 지하1층)",광진구,사립,37.53821378713994,127.07265664269227,2013-12-03,
크로스핏 핏불,크로스핏,영업중,"서울특별시 성동구 상원6길 14, 성수2차대우아파트 상가동 지하1층 (성수동1가)",성동구,사립,37.54841039630316,127.04726392856831,2018-11-30,
크로스핏 바이브온,크로스핏,영업중,"서울특별시 영등포구 가마산로89길 17, 서도빌딩 지하1층 (신길동)",영등포구,사립,37.50590471122822,126.91900151535349,2022-06-09,
크로스핏 남산,크로스핏,영업중,"서울특별시 용산구 한강대로72길 11-18, 17-17 (남영동)",용산구,사립,37.54134237624586,126.97111638922689,2022-06-16,
크로스핏 쓰리박스,크로스핏,영업중,"서울특별시 강동구 올림픽로 806, 지하1층 (암사동, 까사팔공육)",강동구,사립,37.55291436618622,127.12594038949827,2022-05-26,
크로스핏 라이노,크로스핏,영업중,"서울특별시 강서구 방화대로48길 40, B1층 (방화동, 방화2단지아파트)",강서구,사립,37.57478213358521,126.81607038705194,2022-06-07,
크로스핏 타키온,크로스핏,영업중,"서울특별시 노원구 광운로 37-1, 태경빌딩 지층 (월계동)",노원구,사립,37.62089424434477,127.05587894936045,2022-06-24,
크로스핏 치우,크로스핏,폐업,"서울특별시 송파구 법원로11길 7, C동 지하2층 204,205,206호 (문정동, 문정현대지식사업센터1-2)",송파구,사립,inf,inf,2014-03-21,2021-01-08
짐피닉스크로스핏신촌,크로스핏,폐업,"서울특별시 서대문구 명물길 10, 지하층 (창천동)",서대문구,사립,37.55738550930776,126.93465361870065,2015-06-22,2022-09-14
크로스핏 핏불,크로스핏,폐업,"서울특별시 중구 수표로 65, 강남빌딩 지하1층 (수표동)",중구,사립,37.56706861379218,126.98651813479559,2019-08-02,2020-11-09
크로스핏옐로우박스(348),크로스핏,폐업,서울특별시 강남구 언주로 823 (신사동),강남구,사립,37.523681638513764,127.02986266726286,2013-12-31,2021-03-11
크로스핏 비몬[401],크로스핏,폐업,"서울특별시 강남구 테헤란로20길 20, 2층 (역삼동)",강남구,사립,37.49834009742605,127.03162622131603,2015-02-26,2021-03-11
Reebok CrossFit Super Strength,크로스핏,폐업,"서울특별시 마포구 잔다리로 81, 지하1층 (서교동)",마포구,사립,37.55448395241196,126.91279602641889,2012-05-22,2020-02-03
크로스핏펀,크로스핏,폐업,"서울특별시 노원구 동일로190길 43-6, 지1층 (공릉동, EnS빌딩)",노원구,사립,37.62634830836041,127.0726353076612,2016-10-28,2022-04-13
리복크로스핏 슈퍼스트랭스2,크로스핏,폐업,"서울특별시 마포구 잔다리로 88, 1층 (서교동)",마포구,사립,37.55525520407452,126.91292832058657,2013-10-22,2020-02-03
톰스크린골프(401),골프연습장,영업중,"서울특별시 강남구 도곡로 111 (역삼동,미진빌딩 지층)",강남구,사립,37.490128696043314,127.02976369443222,2009-04-23,
학동스크린골프(406),골프연습장,영업중,"서울특별시 강남구 학동로 224 (논현동, 삼환아르누보3)",강남구,사립,37.51445281082938,127.03044243588937,2009-05-08,
장안골프(378)(스크린),골프연습장,영업중,"서울특별시 강남구 언주로 550 (역삼동,장안빌딩 3층)",강남구,사립,37.50727480108561,127.03755153452826,2008-10-15,
제이슨골프(379),골프연습장,영업중,"서울특별시 강남구 삼성로 626  (삼성동,지층)",강남구,사립,37.51561335879287,127.0493890463732,2008-10-20,
세종스크린골프(380),골프연습장,영업중,"서울특별시 강남구 광평로51길 22 (수서동,수서한아름(아)상가 지층)",강남구,사립,37.4894700897001,127.10068588564236,2008-11-05,
논현골프연구소,골프연습장,영업중,"서울특별시 강남구 선릉로119길 5 (논현동,제이케이빌딩 지층)",강남구,사립,37.51347106479472,127.03915836091433,2008-11-11,
더핀(381),골프연습장,영업중,"서울특별시 강남구 도산대로 430 (청담동, 서림빌딩)",강남구,사립,37.52328367757408,127.04004938839503,2008-11-27,
골프존파크역삼위너스크린점,골프연습장,영업중,"서울특별시 강남구 역삼로8길 15 (역삼동,홍우빌딩 지층)",강남구,사립,37.4931372896536,127.03133909802038,2008-03-24,
조이앤푸드(스크린)(383),골프연습장,영업중,"서울특별시 강남구 테헤란로87길 35 (삼성동,지하2층)",강남구,사립,37.50989202455517,127.0546242613341,2009-01-05,
이글(스크린)(384),골프연습장,영업중,"서울특별시 강남구 역삼로 169 (역삼동,4호 지층)",강남구,사립,37.49557777643168,127.0345507128398,2009-01-16,
플레잇골프(375),골프연습장,영업중,"서울특별시 강남구 언주로 309  (역삼동,2,3층)",강남구,사립,37.495121770655146,127.04292857686583,2008-09-19,
필스크린골프(376)[3스크린 포함],골프연습장,영업중,"서울특별시 강남구 선릉로 616 (삼성동,지층)",강남구,사립,37.51186499027944,127.04068932109553,2008-09-23,
브라보스크린골프(386),골프연습장,영업중,"서울특별시 강남구 도곡로63길 12 (대치동, 신농플라자)",강남구,사립,37.4978199732795,127.05171199557425,2009-01-23,
대치스크린골프(388),골프연습장,영업중,"서울특별시 강남구 도곡로 521, 지하1층 (대치동, 대치프라자2)",강남구,사립,37.500032504576545,127.06033756886083,2009-02-13,
원스스크린골프,골프연습장,영업중,서울특별시 강남구 논현로131길 30 (논현동),강남구,사립,37.51419020741812,127.02499044776073,2009-03-11,
에이스타 골프 트랙맨 아카데미,골프연습장,영업중,"서울특별시 강남구 삼성로71길 18 (대치동,지층)",강남구,사립,37.50211218618347,127.05449569648326,2009-04-06,
클럽300(394),골프연습장,영업중,"서울특별시 강남구 테헤란로70길 12  (대치동,60 오이타워 지층)",강남구,사립,37.50470027836623,127.05018309097709,2009-04-08,
골프존 스카이(398),골프연습장,영업중,"서울특별시 강남구 삼성로 622 (삼성동, 대명빌딩)",강남구,사립,37.515214575558524,127.0495199495951,2009-04-21,
에이원에스지(397),골프연습장,영업중,"서울특별시 강남구 논현로132길 8  (논현동,해바라기빌딩 지층)",강남구,사립,37.514791785539366,127.02825648997435,2009-04-21,
신사스크린골프(371),골프연습장,영업중,"서울특별시 강남구 강남대로150길 6 (논현동, 논현동 K 빌딩)",강남구,사립,37.515596400517516,127.01759608323101,2008-07-17,
에이블짐 마곡나루점,골프연습장,영업중,"서울특별시 강서구 마곡중앙로 161-17, 보타닉파크타워Ⅰ 12층 일부호 (마곡동)",강서구,사립,37.568065477087,126.82308142820743,2018-12-04,
P스크린골프,골프연습장,영업중,"서울특별시 강남구 남부순환로 2615 (도곡동, 극동스타클래스)",강남구,사립,37.48514455165228,127.0328669297959,2018-12-04,
제니스골프연습장,골프연습장,영업중,"서울특별시 도봉구 덕릉로63가길 68, 3층 (창동)",도봉구,사립,37.642758635137334,127.03385076011544,2018-11-22,
대청spo5,골프연습장,영업중,"서울특별시 강남구 개포로 623, 대청타워 3층 (개포동)",강남구,사립,37.49434793369586,127.07672585122081,2018-11-22,
GDR 태릉연습장,골프연습장,영업중,"서울특별시 노원구 화랑로 441, 미라쉘 지하2층 (공릉동)",노원구,사립,37.618258663123946,127.07340444513336,2018-11-19,
골프인 을지로점,골프연습장,영업중,"서울특별시 중구 마른내로 28, 나인트리프리미어호텔 지하1층층 (초동)",중구,사립,37.56434614215934,126.98803434625498,2019-01-11,
한라개발(주)SFC. 시그마스포츠클럽,골프연습장,영업중,"서울특별시 중구 세종대로 136, 파이낸스빌딩 지하1층 (태평로1가)",중구,사립,37.56842769670342,126.97484956250389,2019-01-23,
스크린골프 남산타운,골프연습장,영업중,"서울특별시 중구 다산로 32, 201-2호 (신당동, 남산타운)",중구,사립,37.549013573176026,127.0063903963369,2019-01-17,
비오케이 골프피팅,골프연습장,영업중,"서울특별시 동대문구 답십리로 140, 세기프라자 (답십리동)",동대문구,사립,37.57247267145114,127.05275223334483,2019-01-21,
비다펠리즈(VIDA FELIZ),골프연습장,영업중,"서울특별시 강남구 영동대로106길 17, 경진빌딩 지하1층 (삼성동)",강남구,사립,37.51374644299111,127.05959455060469,2019-01-14,
ARAM GOLF STUDIO,골프연습장,영업중,"서울특별시 강남구 도산대로85길 50-18, B1층 (청담동)",강남구,사립,37.527197739155525,127.04879929362829,2019-01-07,
GDR 골프아카데미,골프연습장,영업중,"서울특별시 구로구 디지털로33길 48, 대륭포스트타워7차 3층 301~304, 309~310호 (구로동)",구로구,사립,37.48718602916333,126.89171987896162,2019-01-09,
중부골프 앤 헬스,골프연습장,영업중,"서울특별시 중구 동호로33길 24, 센트마상가 5층 (오장동)",중구,사립,37.56565083791148,126.99807331760765,2019-02-12,
YU Golf Studio,골프연습장,영업중,"서울특별시 강남구 논현로128길 18, 지하1층 (논현동)",강남구,사립,37.51362592972322,127.02969628770835,2019-01-09,
엠클럽 골프,골프연습장,영업중,"서울특별시 송파구 가락로 99, 지하동 1층 1호 (석촌동)",송파구,사립,37.50125433357027,127.10391013594693,2019-01-08,
준오스크린골프,골프연습장,영업중,"서울특별시 영등포구 당산로54길 48, 1층 (당산동6가)",영등포구,사립,37.53254425029434,126.90323228840937,2019-01-10,
쇼골프 여의도점,골프연습장,영업중,"서울특별시 영등포구 63로 36, 6,6중간,7층 (여의도동, 리버타워)",영등포구,사립,37.51941023603799,126.93573611223603,2022-04-21,
프라이빗 스크린골프 연습장,골프연습장,영업중,"서울특별시 강동구 풍성로 111, 지하1층 (성내동)",강동구,사립,37.532288299466636,127.12177214124583,2022-04-26,
골프에비뉴,골프연습장,영업중,"서울특별시 강남구 언주로 626, 논현로얄팰리스 지하1층 1호 (논현동)",강남구,사립,37.51259480878224,127.03317243355978,2022-04-26,
디에스알(DSR)현대골프아카데미,골프연습장,영업중,"서울특별시 금천구 디지털로10길 9, 현대시티아울렛 가산점 8층 (가산동)",금천구,사립,37.47758212261607,126.88619443430284,2022-04-25,
여의도골프아카데미,골프연습장,영업중,"서울특별시 영등포구 여의대방로 383, 경도빌딩 지하층 (여의도동)",영등포구,사립,37.519378744915926,126.92856623398285,2019-03-04,
스카이 스크린골프,골프연습장,영업중,"서울특별시 중구 세종대로11길 30, 지하1층 (서소문동)",중구,사립,37.56234686866249,126.97132371309051,2019-04-24,
키움골프 GDR 아카데미 역삼점,골프연습장,영업중,"서울특별시 강남구 역삼로 310, 한솔필리아 2층 33호 (역삼동)",강남구,사립,37.49921736032541,127.04554957386429,2019-05-03,
신목동 스크린골프,골프연습장,영업중,"서울특별시 구로구 목동남로 6, 현준프라자 5층 (고척동)",구로구,사립,37.50669727971563,126.8578379418604,2019-05-03,
고위드 피트니스 보라매 골프,골프연습장,영업중,"서울특별시 동작구 보라매로5길 35, 2층 (신대방동, 파크스퀘어,보라매현대APT)",동작구,사립,37.49211036165632,126.92063378450099,2019-06-13,
(주)에이블짐 골프연습장 교대역점,골프연습장,영업중,"서울특별시 서초구 서초대로 320, 하림인터내셔날빌딩 지하2층 (서초동)",서초구,사립,37.49419266847254,127.01370850295068,2019-05-28,
리치맨골프 라운지,골프연습장,영업중,"서울특별시 강서구 마곡중앙6로 21, 이너매스 마곡 1011~1016호 (마곡동)",강서구,사립,37.56087361501505,126.82673256891948,2019-05-17,
GDR 골프장,골프연습장,영업중,"서울특별시 강동구 동남로73길 31, 지층층 (명일동)",강동구,사립,37.552711957120316,127.1516036359749,2018-11-16,
봉천스크린골프,골프연습장,영업중,"서울특별시 관악구 쑥고개로 100, 지1층 102호 (봉천동, 생모리츠타운)",관악구,사립,37.478917867550834,126.94483367673995,2019-04-22,
QED골프아카데미,골프연습장,영업중,"서울특별시 서초구 반포대로 304, 금정빌딩 지하1층 (잠원동)",서초구,사립,37.50616175423857,126.99819299320625,2019-06-14,
카프 골프(Caf Golf),골프연습장,영업중,서울특별시 서초구 효령로40길 53 (서초동),서초구,사립,37.48066889473038,127.00350340675674,2019-05-23,
